date,sku,region,units_cf,price_cf
2024-08-05,PC_SOAP_REG,South,3569,114.74
2024-08-12,PC_SOAP_REG,South,2976,120.3
2024-08-19,PC_SOAP_REG,South,3641,118.48
2024-08-26,PC_SOAP_REG,South,3430,117.03
2024-09-02,PC_SOAP_REG,South,3862,114.05
2024-09-09,PC_SOAP_REG,South,2864,123.7
2024-09-16,PC_SOAP_REG,South,3655,118.86
2024-09-23,PC_SOAP_REG,South,3637,116.05
2024-09-30,PC_SOAP_REG,South,3182,121.66
2024-10-07,PC_SOAP_REG,South,4559,117.82
2024-10-14,PC_SOAP_REG,South,4671,117.6
2024-10-21,PC_SOAP_REG,South,5438,111.44
2024-10-28,PC_SOAP_REG,South,4612,114.63
2024-11-04,PC_SOAP_REG,South,4693,118.54
2024-11-11,PC_SOAP_REG,South,5856,117.02
2024-11-18,PC_SOAP_REG,South,4387,117.15
2024-11-25,PC_SOAP_REG,South,4626,120.93
2024-12-02,PC_SOAP_REG,South,4035,121.51
2024-12-09,PC_SOAP_REG,South,4517,111.08
2024-12-16,PC_SOAP_REG,South,2971,122.58
2024-12-23,PC_SOAP_REG,South,4604,115.83
2023-01-02,PC_SOAP_REG,West,3725,125.25
2023-01-09,PC_SOAP_REG,West,3231,118.16
2023-01-16,PC_SOAP_REG,West,3255,115.63
2023-01-23,PC_SOAP_REG,West,3876,116.85
2023-01-30,PC_SOAP_REG,West,3668,117.6
2023-02-06,PC_SOAP_REG,West,3140,124.49
2023-02-13,PC_SOAP_REG,West,3304,121.24
2023-02-20,PC_SOAP_REG,West,2852,120.07
2023-02-27,PC_SOAP_REG,West,3214,124.82
2023-03-06,PC_SOAP_REG,West,3512,128.42
2023-03-13,PC_SOAP_REG,West,2994,123.26
2023-03-20,PC_SOAP_REG,West,4062,120.58
2023-03-27,PC_SOAP_REG,West,3233,123.2
2023-04-03,PC_SOAP_REG,West,4769,119.88
2023-04-10,PC_SOAP_REG,West,4214,115.25
2023-04-17,PC_SOAP_REG,West,3577,125.49
2023-04-24,PC_SOAP_REG,West,3065,123.81
2023-05-01,PC_SOAP_REG,West,4498,122.71
2023-05-08,PC_SOAP_REG,West,4266,123.03
2023-05-15,PC_SOAP_REG,West,3498,131.12
2023-05-22,PC_SOAP_REG,West,3922,121.68
2023-05-29,PC_SOAP_REG,West,3892,126.43
2023-06-05,PC_SOAP_REG,West,5218,117.95
2023-06-12,PC_SOAP_REG,West,3580,135.82
2023-06-19,PC_SOAP_REG,West,4249,121.82
2023-06-26,PC_SOAP_REG,West,4457,123.5
2023-07-03,PC_SOAP_REG,West,3056,132.43
2023-07-10,PC_SOAP_REG,West,3489,123.18
2023-07-17,PC_SOAP_REG,West,3401,128.64
2023-07-24,PC_SOAP_REG,West,3137,129.35
2023-07-31,PC_SOAP_REG,West,3477,121.45
2023-08-07,PC_SOAP_REG,West,3188,124.65
2023-08-14,PC_SOAP_REG,West,3294,126.81
2023-08-21,PC_SOAP_REG,West,3099,123.91
2023-08-28,PC_SOAP_REG,West,4019,118.81
2023-09-04,PC_SOAP_REG,West,3791,126.57
2023-09-11,PC_SOAP_REG,West,4004,119.73
2023-09-18,PC_SOAP_REG,West,3838,124.93
2023-09-25,PC_SOAP_REG,West,3942,117.99
2023-10-02,PC_SOAP_REG,West,5149,122.45
2023-10-09,PC_SOAP_REG,West,4156,127.05
2023-10-16,PC_SOAP_REG,West,5456,116.92
2023-10-23,PC_SOAP_REG,West,5535,123.44
2023-10-30,PC_SOAP_REG,West,4875,126.83
2023-11-06,PC_SOAP_REG,West,5037,114.01
2023-11-13,PC_SOAP_REG,West,5497,121.01
2023-11-20,PC_SOAP_REG,West,4948,117.58
2023-11-27,PC_SOAP_REG,West,5503,115.7
2023-12-04,PC_SOAP_REG,West,3216,119.21
2023-12-11,PC_SOAP_REG,West,3567,119.41
2023-12-18,PC_SOAP_REG,West,3217,126.08
2023-12-25,PC_SOAP_REG,West,3927,121.47
2024-01-01,PC_SOAP_REG,West,3334,120.74
2024-01-08,PC_SOAP_REG,West,3542,118.01
2024-01-15,PC_SOAP_REG,West,3345,123.05
2024-01-22,PC_SOAP_REG,West,3077,129.34
2024-01-29,PC_SOAP_REG,West,4091,120.93
2024-02-05,PC_SOAP_REG,West,3017,125.8
2024-02-12,PC_SOAP_REG,West,3153,124.49
2024-02-19,PC_SOAP_REG,West,3113,132.91
2024-02-26,PC_SOAP_REG,West,3705,124.38
2024-03-04,PC_SOAP_REG,West,3225,128.62
2024-03-11,PC_SOAP_REG,West,3557,132.9
2024-03-18,PC_SOAP_REG,West,3540,121.91
2024-03-25,PC_SOAP_REG,West,3180,129.6
2024-04-01,PC_SOAP_REG,West,3324,134.66
2024-04-08,PC_SOAP_REG,West,4473,123.67
2024-04-15,PC_SOAP_REG,West,4240,120.11
2024-04-22,PC_SOAP_REG,West,3777,134.19
2024-04-29,PC_SOAP_REG,West,4405,121.19
2024-05-06,PC_SOAP_REG,West,3631,130.97
2024-05-13,PC_SOAP_REG,West,3647,126.33
2024-05-20,PC_SOAP_REG,West,4206,129.56
2024-05-27,PC_SOAP_REG,West,3932,122.07
2024-06-03,PC_SOAP_REG,West,3893,115.08
2024-06-10,PC_SOAP_REG,West,4101,130.62
2024-06-17,PC_SOAP_REG,West,3498,128.72
2024-06-24,PC_SOAP_REG,West,4714,118.18
2024-07-01,PC_SOAP_REG,West,3591,122.45
2024-07-08,PC_SOAP_REG,West,3551,128.31
2024-07-15,PC_SOAP_REG,West,4366,119.77
2024-07-22,PC_SOAP_REG,West,3164,129.96
2024-07-29,PC_SOAP_REG,West,4449,119.4
2024-08-05,PC_SOAP_REG,West,3278,126.3
2024-08-12,PC_SOAP_REG,West,4442,118.16
2024-08-19,PC_SOAP_REG,West,3213,126.5
2024-08-26,PC_SOAP_REG,West,3450,120.53
2024-09-02,PC_SOAP_REG,West,3907,120.64
2024-09-09,PC_SOAP_REG,West,4420,125.01
2024-09-16,PC_SOAP_REG,West,4875,123.06
2024-09-23,PC_SOAP_REG,West,3595,117.79
2024-09-30,PC_SOAP_REG,West,3568,123.93
2024-10-07,PC_SOAP_REG,West,5369,126.73
2024-10-14,PC_SOAP_REG,West,4630,122.07
2024-10-21,PC_SOAP_REG,West,4887,132.19
2024-10-28,PC_SOAP_REG,West,4569,121.49
2024-11-04,PC_SOAP_REG,West,4123,123.16
2024-11-11,PC_SOAP_REG,West,4061,129.41
2024-11-18,PC_SOAP_REG,West,5705,123.48
2024-11-25,PC_SOAP_REG,West,5358,118.21
2024-12-02,PC_SOAP_REG,West,4608,116.71
2024-12-09,PC_SOAP_REG,West,3890,122.98
2024-12-16,PC_SOAP_REG,West,3999,131.11
2024-12-23,PC_SOAP_REG,West,4338,117.96
2023-01-02,PC_SOAP_REG,East,2489,121.01
2023-01-09,PC_SOAP_REG,East,2952,111.08
2023-01-16,PC_SOAP_REG,East,2600,112.95
2023-01-23,PC_SOAP_REG,East,2663,117.69
2023-01-30,PC_SOAP_REG,East,2642,113.25
2023-02-06,PC_SOAP_REG,East,2448,119.68
2023-02-13,PC_SOAP_REG,East,2840,115.12
2023-02-20,PC_SOAP_REG,East,2657,111.11
2023-02-27,PC_SOAP_REG,East,2317,124.65
2023-03-06,PC_SOAP_REG,East,2637,116.34
2023-03-13,PC_SOAP_REG,East,2011,124.67
2023-03-20,PC_SOAP_REG,East,2607,121.6
2023-03-27,PC_SOAP_REG,East,3064,106.5
2023-04-03,PC_SOAP_REG,East,2835,112.71
2023-04-10,PC_SOAP_REG,East,2721,117.29
2023-04-17,PC_SOAP_REG,East,2803,123.45
2023-04-24,PC_SOAP_REG,East,2854,118.12
2023-05-01,PC_SOAP_REG,East,2972,117.57
2023-05-08,PC_SOAP_REG,East,2788,122.9
2023-05-15,PC_SOAP_REG,East,3172,117.46
2023-05-22,PC_SOAP_REG,East,3151,110.71
2023-05-29,PC_SOAP_REG,East,2673,118.98
2023-06-05,PC_SOAP_REG,East,3541,113.77
2023-06-12,PC_SOAP_REG,East,3364,110.64
2023-06-19,PC_SOAP_REG,East,2748,117.25
2023-06-26,PC_SOAP_REG,East,3347,117.3
2023-07-03,PC_SOAP_REG,East,3276,113.89
2023-07-10,PC_SOAP_REG,East,2445,125.85
2023-07-17,PC_SOAP_REG,East,2420,121.48
2023-07-24,PC_SOAP_REG,East,3124,115.7
2023-07-31,PC_SOAP_REG,East,2805,116.34
2023-08-07,PC_SOAP_REG,East,3122,113.76
2023-08-14,PC_SOAP_REG,East,2862,115.38
2023-08-21,PC_SOAP_REG,East,2709,117.48
2023-08-28,PC_SOAP_REG,East,2250,123.84
2023-09-04,PC_SOAP_REG,East,2799,120.64
2023-09-11,PC_SOAP_REG,East,2996,127.25
2023-09-18,PC_SOAP_REG,East,3316,115.84
2023-09-25,PC_SOAP_REG,East,3922,108.26
2023-10-02,PC_SOAP_REG,East,3768,107.54
2023-10-09,PC_SOAP_REG,East,4255,118.12
2023-10-16,PC_SOAP_REG,East,3275,120.06
2023-10-23,PC_SOAP_REG,East,4518,109.94
2023-10-30,PC_SOAP_REG,East,3744,116.25
2023-11-06,PC_SOAP_REG,East,3640,121.17
2023-11-13,PC_SOAP_REG,East,3922,114.48
2023-11-20,PC_SOAP_REG,East,3867,116.27
2023-11-27,PC_SOAP_REG,East,3326,122.33
2023-12-04,PC_SOAP_REG,East,2817,109.01
2023-12-11,PC_SOAP_REG,East,3605,122.77
2023-12-18,PC_SOAP_REG,East,3289,117.55
2023-12-25,PC_SOAP_REG,East,3181,114.15
2024-01-01,PC_SOAP_REG,East,2341,113.66
2024-01-08,PC_SOAP_REG,East,2705,120.99
2024-01-15,PC_SOAP_REG,East,2689,113.47
2024-01-22,PC_SOAP_REG,East,2942,113.06
2024-01-29,PC_SOAP_REG,East,2580,112.99
2024-02-05,PC_SOAP_REG,East,2970,113.28
2024-02-12,PC_SOAP_REG,East,2223,124.03
2024-02-19,PC_SOAP_REG,East,3153,106.51
2024-02-26,PC_SOAP_REG,East,2935,112.11
2024-03-04,PC_SOAP_REG,East,3115,111.88
2024-03-11,PC_SOAP_REG,East,2361,116.91
2024-03-18,PC_SOAP_REG,East,3050,106.82
2024-03-25,PC_SOAP_REG,East,2774,114.8
2024-04-01,PC_SOAP_REG,East,3288,113.14
2024-04-08,PC_SOAP_REG,East,2702,119.35
2024-04-15,PC_SOAP_REG,East,3727,118.15
2024-04-22,PC_SOAP_REG,East,2787,120.9
2024-04-29,PC_SOAP_REG,East,4233,107.71
2024-05-06,PC_SOAP_REG,East,3502,117.89
2024-05-13,PC_SOAP_REG,East,3252,112.1
2024-05-20,PC_SOAP_REG,East,3392,115.69
2024-05-27,PC_SOAP_REG,East,3704,120.89
2024-06-03,PC_SOAP_REG,East,3401,124.14
2024-06-10,PC_SOAP_REG,East,3438,111.64
2024-06-17,PC_SOAP_REG,East,2700,124.61
2024-06-24,PC_SOAP_REG,East,2886,120.37
2024-07-01,PC_SOAP_REG,East,2892,117.09
2024-07-08,PC_SOAP_REG,East,3070,110.91
2024-07-15,PC_SOAP_REG,East,2925,115.8
2024-07-22,PC_SOAP_REG,East,2422,122.18
2024-07-29,PC_SOAP_REG,East,2747,118.17
2024-08-05,PC_SOAP_REG,East,2707,120.38
2024-08-12,PC_SOAP_REG,East,2726,116.47
2024-08-19,PC_SOAP_REG,East,3160,115.52
2024-08-26,PC_SOAP_REG,East,2756,114.04
2024-09-02,PC_SOAP_REG,East,3458,119.37
2024-09-09,PC_SOAP_REG,East,2618,118.91
2024-09-16,PC_SOAP_REG,East,2989,115.42
2024-09-23,PC_SOAP_REG,East,2487,121.94
2024-09-30,PC_SOAP_REG,East,3928,108.03
2024-10-07,PC_SOAP_REG,East,3792,121.02
2024-10-14,PC_SOAP_REG,East,3644,118.5
2024-10-21,PC_SOAP_REG,East,3706,114.97
2024-10-28,PC_SOAP_REG,East,3447,119.39
2024-11-04,PC_SOAP_REG,East,4474,112.92
2024-11-11,PC_SOAP_REG,East,3794,117.97
2024-11-18,PC_SOAP_REG,East,4424,109.09
2024-11-25,PC_SOAP_REG,East,3768,117.03
2024-12-02,PC_SOAP_REG,East,2968,109.94
2024-12-09,PC_SOAP_REG,East,3081,125.47
2024-12-16,PC_SOAP_REG,East,3140,113.71
2024-12-23,PC_SOAP_REG,East,2491,129.77
2023-01-02,PC_SOAP_REG,Central,2818,116.07
2023-01-09,PC_SOAP_REG,Central,2192,134.16
2023-01-16,PC_SOAP_REG,Central,2588,119.28
2023-01-23,PC_SOAP_REG,Central,3006,118.65
2023-01-30,PC_SOAP_REG,Central,2977,113.91
2023-02-06,PC_SOAP_REG,Central,2708,119.77
2023-02-13,PC_SOAP_REG,Central,3053,115.81
2023-02-20,PC_SOAP_REG,Central,2549,115.73
2023-02-27,PC_SOAP_REG,Central,2803,114.72
2023-03-06,PC_SOAP_REG,Central,3216,112.72
2023-03-13,PC_SOAP_REG,Central,3273,122.61
2023-03-20,PC_SOAP_REG,Central,2988,114.21
2023-03-27,PC_SOAP_REG,Central,3149,117.54
2023-04-03,PC_SOAP_REG,Central,3152,125.76
2023-04-10,PC_SOAP_REG,Central,3844,113.61
2023-04-17,PC_SOAP_REG,Central,3715,113.86
2023-04-24,PC_SOAP_REG,Central,4006,116.92
2023-05-01,PC_SOAP_REG,Central,3685,115.36
2023-05-08,PC_SOAP_REG,Central,3086,122.5
2023-05-15,PC_SOAP_REG,Central,3363,120.16
2023-05-22,PC_SOAP_REG,Central,3841,122.49
2023-05-29,PC_SOAP_REG,Central,3493,117.28
2023-06-05,PC_SOAP_REG,Central,3474,115.93
2023-06-12,PC_SOAP_REG,Central,3583,129.01
2023-06-19,PC_SOAP_REG,Central,3575,121.01
2023-06-26,PC_SOAP_REG,Central,3433,114.89
2023-07-03,PC_SOAP_REG,Central,3342,122.78
2023-07-10,PC_SOAP_REG,Central,2820,126.67
2023-07-17,PC_SOAP_REG,Central,3777,114.55
2023-07-24,PC_SOAP_REG,Central,3056,122.08
2023-07-31,PC_SOAP_REG,Central,2684,126.14
2023-08-07,PC_SOAP_REG,Central,3213,118.3
2023-08-14,PC_SOAP_REG,Central,2085,130.59
2023-08-21,PC_SOAP_REG,Central,3341,114.2
2023-08-28,PC_SOAP_REG,Central,3824,106.61
2023-09-04,PC_SOAP_REG,Central,2828,118.7
2023-09-11,PC_SOAP_REG,Central,2978,122.66
2023-09-18,PC_SOAP_REG,Central,2663,122.83
2023-09-25,PC_SOAP_REG,Central,3013,124.87
2023-10-02,PC_SOAP_REG,Central,4160,114.35
2023-10-09,PC_SOAP_REG,Central,3588,122.02
2023-10-16,PC_SOAP_REG,Central,3713,123.53
2023-10-23,PC_SOAP_REG,Central,3542,114.64
2023-10-30,PC_SOAP_REG,Central,3705,117.32
2023-11-06,PC_SOAP_REG,Central,3195,119.35
2023-11-13,PC_SOAP_REG,Central,4852,107.75
2023-11-20,PC_SOAP_REG,Central,4405,116.55
2023-11-27,PC_SOAP_REG,Central,3521,124.4
2023-12-04,PC_SOAP_REG,Central,2934,118.81
2023-12-11,PC_SOAP_REG,Central,2700,125.74
2023-12-18,PC_SOAP_REG,Central,3180,118.25
2023-12-25,PC_SOAP_REG,Central,3580,117.91
2024-01-01,PC_SOAP_REG,Central,2766,121.01
2024-01-08,PC_SOAP_REG,Central,2543,121.95
2024-01-15,PC_SOAP_REG,Central,3267,121.5
2024-01-22,PC_SOAP_REG,Central,3344,118.72
2024-01-29,PC_SOAP_REG,Central,3031,119.88
2024-02-05,PC_SOAP_REG,Central,3143,114.67
2024-02-12,PC_SOAP_REG,Central,2967,123.4
2024-02-19,PC_SOAP_REG,Central,2983,119.95
2024-02-26,PC_SOAP_REG,Central,2385,119.37
2024-03-04,PC_SOAP_REG,Central,2787,120.19
2024-03-11,PC_SOAP_REG,Central,3126,118.22
2024-03-18,PC_SOAP_REG,Central,2750,123.82
2024-03-25,PC_SOAP_REG,Central,3357,120.57
2024-04-01,PC_SOAP_REG,Central,3611,116.3
2024-04-08,PC_SOAP_REG,Central,3752,122.23
2024-04-15,PC_SOAP_REG,Central,2882,130.7
2024-04-22,PC_SOAP_REG,Central,3399,113.26
2024-04-29,PC_SOAP_REG,Central,2805,128.64
2024-05-06,PC_SOAP_REG,Central,4043,117.91
2024-05-13,PC_SOAP_REG,Central,3043,121.95
2024-05-20,PC_SOAP_REG,Central,3556,121.8
2024-05-27,PC_SOAP_REG,Central,2672,130.51
2024-06-03,PC_SOAP_REG,Central,3502,118.78
2024-06-10,PC_SOAP_REG,Central,4139,123.36
2024-06-17,PC_SOAP_REG,Central,3809,119.03
2024-06-24,PC_SOAP_REG,Central,2739,124.35
2024-07-01,PC_SOAP_REG,Central,3037,126.62
2024-07-08,PC_SOAP_REG,Central,2709,126.39
2024-07-15,PC_SOAP_REG,Central,2943,118.98
2024-07-22,PC_SOAP_REG,Central,2888,123.28
2024-07-29,PC_SOAP_REG,Central,2576,123.22
2024-08-05,PC_SOAP_REG,Central,2992,122.88
2024-08-12,PC_SOAP_REG,Central,2783,120.06
2024-08-19,PC_SOAP_REG,Central,3763,111.68
2024-08-26,PC_SOAP_REG,Central,2942,121.23
2024-09-02,PC_SOAP_REG,Central,3114,124.11
2024-09-09,PC_SOAP_REG,Central,3249,108.23
2024-09-16,PC_SOAP_REG,Central,3786,112.18
2024-09-23,PC_SOAP_REG,Central,3286,127.0
2024-09-30,PC_SOAP_REG,Central,2885,118.1
2024-10-07,PC_SOAP_REG,Central,4357,118.98
2024-10-14,PC_SOAP_REG,Central,4164,117.91
2024-10-21,PC_SOAP_REG,Central,3941,119.71
2024-10-28,PC_SOAP_REG,Central,3953,114.95
2024-11-04,PC_SOAP_REG,Central,4521,124.01
2024-11-11,PC_SOAP_REG,Central,3971,117.31
2024-11-18,PC_SOAP_REG,Central,3674,123.33
2024-11-25,PC_SOAP_REG,Central,3618,120.98
2024-12-02,PC_SOAP_REG,Central,3566,115.27
2024-12-09,PC_SOAP_REG,Central,2772,127.82
2024-12-16,PC_SOAP_REG,Central,4134,112.4
2024-12-23,PC_SOAP_REG,Central,3667,122.19
2023-01-02,PC_SOAP_PREM,North,1374,217.89
2023-01-09,PC_SOAP_PREM,North,1459,216.55
2023-01-16,PC_SOAP_PREM,North,1664,207.52
2023-01-23,PC_SOAP_PREM,North,1622,209.72
2023-01-30,PC_SOAP_PREM,North,1322,231.51
2023-02-06,PC_SOAP_PREM,North,1368,216.0
2023-02-13,PC_SOAP_PREM,North,1408,220.09
2023-02-20,PC_SOAP_PREM,North,1343,223.2
2023-02-27,PC_SOAP_PREM,North,1904,202.51
2023-03-06,PC_SOAP_PREM,North,1438,217.18
2023-03-13,PC_SOAP_PREM,North,1395,219.58
2023-03-20,PC_SOAP_PREM,North,2173,211.8
2023-03-27,PC_SOAP_PREM,North,1544,218.03
2023-04-03,PC_SOAP_PREM,North,1667,224.85
2023-04-10,PC_SOAP_PREM,North,2091,212.81
2023-04-17,PC_SOAP_PREM,North,1372,222.1
2023-04-24,PC_SOAP_PREM,North,1738,210.84
2023-05-01,PC_SOAP_PREM,North,2300,216.7
2023-05-08,PC_SOAP_PREM,North,1943,204.9
2023-05-15,PC_SOAP_PREM,North,1978,200.93
2023-05-22,PC_SOAP_PREM,North,2154,212.33
2023-05-29,PC_SOAP_PREM,North,2041,214.92
2023-06-05,PC_SOAP_PREM,North,1686,225.85
2023-06-12,PC_SOAP_PREM,North,2472,205.62
2023-06-19,PC_SOAP_PREM,North,1622,221.2
2023-06-26,PC_SOAP_PREM,North,1917,225.64
2023-07-03,PC_SOAP_PREM,North,1716,209.85
2023-07-10,PC_SOAP_PREM,North,1382,218.54
2023-07-17,PC_SOAP_PREM,North,1934,227.69
2023-07-24,PC_SOAP_PREM,North,1615,236.36
2023-07-31,PC_SOAP_PREM,North,1518,220.39
2023-08-07,PC_SOAP_PREM,North,2001,224.92
2023-08-14,PC_SOAP_PREM,North,1574,224.46
2023-08-21,PC_SOAP_PREM,North,2245,204.72
2023-08-28,PC_SOAP_PREM,North,2231,209.38
2023-09-04,PC_SOAP_PREM,North,2261,211.69
2023-09-11,PC_SOAP_PREM,North,1883,206.71
2023-09-18,PC_SOAP_PREM,North,1705,211.65
2023-09-25,PC_SOAP_PREM,North,2583,209.91
2023-10-02,PC_SOAP_PREM,North,1774,214.88
2023-10-09,PC_SOAP_PREM,North,2184,210.8
2023-10-16,PC_SOAP_PREM,North,1786,218.59
2023-10-23,PC_SOAP_PREM,North,2242,218.88
2023-10-30,PC_SOAP_PREM,North,2531,212.39
2023-11-06,PC_SOAP_PREM,North,2318,214.33
2023-11-13,PC_SOAP_PREM,North,2547,218.2
2023-11-20,PC_SOAP_PREM,North,2282,216.07
2023-11-27,PC_SOAP_PREM,North,1687,218.38
2023-12-04,PC_SOAP_PREM,North,1923,226.6
2023-12-11,PC_SOAP_PREM,North,1814,222.1
2023-12-18,PC_SOAP_PREM,North,2111,210.71
2023-12-25,PC_SOAP_PREM,North,2193,217.75
2024-01-01,PC_SOAP_PREM,North,1379,226.8
2024-01-08,PC_SOAP_PREM,North,1606,224.33
2024-01-15,PC_SOAP_PREM,North,1433,221.81
2024-01-22,PC_SOAP_PREM,North,1440,230.26
2024-01-29,PC_SOAP_PREM,North,1638,215.81
2024-02-05,PC_SOAP_PREM,North,1891,208.15
2024-02-12,PC_SOAP_PREM,North,1273,221.37
2024-02-19,PC_SOAP_PREM,North,2401,216.14
2024-02-26,PC_SOAP_PREM,North,2014,216.53
2024-03-04,PC_SOAP_PREM,North,1742,228.54
2024-03-11,PC_SOAP_PREM,North,2021,212.39
2024-03-18,PC_SOAP_PREM,North,1832,221.49
2024-03-25,PC_SOAP_PREM,North,1436,222.94
2024-04-01,PC_SOAP_PREM,North,2497,205.53
2024-04-08,PC_SOAP_PREM,North,1591,218.59
2024-04-15,PC_SOAP_PREM,North,1591,222.45
2024-04-22,PC_SOAP_PREM,North,2523,201.99
2024-04-29,PC_SOAP_PREM,North,2113,219.39
2024-05-06,PC_SOAP_PREM,North,2797,207.61
2024-05-13,PC_SOAP_PREM,North,1807,212.9
2024-05-20,PC_SOAP_PREM,North,2422,205.21
2024-05-27,PC_SOAP_PREM,North,1648,219.36
2024-06-03,PC_SOAP_PREM,North,2099,229.05
2024-06-10,PC_SOAP_PREM,North,2935,208.62
2024-06-17,PC_SOAP_PREM,North,2584,208.5
2024-06-24,PC_SOAP_PREM,North,2251,216.2
2024-07-01,PC_SOAP_PREM,North,1967,209.11
2024-07-08,PC_SOAP_PREM,North,1822,212.52
2024-07-15,PC_SOAP_PREM,North,2014,225.35
2024-07-22,PC_SOAP_PREM,North,1701,214.01
2024-07-29,PC_SOAP_PREM,North,2268,200.49
2024-08-05,PC_SOAP_PREM,North,1680,208.73
2024-08-12,PC_SOAP_PREM,North,1952,207.56
2024-08-19,PC_SOAP_PREM,North,2013,212.35
2024-08-26,PC_SOAP_PREM,North,1812,221.58
2024-09-02,PC_SOAP_PREM,North,1752,224.69
2024-09-09,PC_SOAP_PREM,North,2110,216.79
2024-09-16,PC_SOAP_PREM,North,1977,222.77
2024-09-23,PC_SOAP_PREM,North,2314,199.79
2024-09-30,PC_SOAP_PREM,North,2307,211.16
2024-10-07,PC_SOAP_PREM,North,2778,214.06
2024-10-14,PC_SOAP_PREM,North,2544,204.11
2024-10-21,PC_SOAP_PREM,North,2919,219.17
2024-10-28,PC_SOAP_PREM,North,2433,205.75
2024-11-04,PC_SOAP_PREM,North,2590,205.34
2024-11-11,PC_SOAP_PREM,North,3138,204.47
2024-11-18,PC_SOAP_PREM,North,2210,212.22
2024-11-25,PC_SOAP_PREM,North,2689,214.87
2024-12-02,PC_SOAP_PREM,North,2155,210.06
2024-12-09,PC_SOAP_PREM,North,2169,219.83
2024-12-16,PC_SOAP_PREM,North,2226,213.38
2024-12-23,PC_SOAP_PREM,North,2041,205.32
2023-01-02,PC_SOAP_PREM,South,1589,208.47
2023-01-09,PC_SOAP_PREM,South,1043,225.54
2023-01-16,PC_SOAP_PREM,South,1475,207.96
2023-01-23,PC_SOAP_PREM,South,1605,208.5
2023-01-30,PC_SOAP_PREM,South,1420,213.34
2023-02-06,PC_SOAP_PREM,South,1452,207.16
2023-02-13,PC_SOAP_PREM,South,2349,193.34
2023-02-20,PC_SOAP_PREM,South,1399,204.83
2023-02-27,PC_SOAP_PREM,South,1580,214.0
2023-03-06,PC_SOAP_PREM,South,1724,203.15
2023-03-13,PC_SOAP_PREM,South,1732,216.9
2023-03-20,PC_SOAP_PREM,South,1911,205.78
2023-03-27,PC_SOAP_PREM,South,2013,202.68
2023-04-03,PC_SOAP_PREM,South,1904,204.68
2023-04-10,PC_SOAP_PREM,South,1563,214.1
2023-04-17,PC_SOAP_PREM,South,2535,198.92
2023-04-24,PC_SOAP_PREM,South,2383,197.06
2023-05-01,PC_SOAP_PREM,South,1853,210.16
2023-05-08,PC_SOAP_PREM,South,2361,200.47
2023-05-15,PC_SOAP_PREM,South,1887,207.42
2023-05-22,PC_SOAP_PREM,South,2331,201.81
2023-05-29,PC_SOAP_PREM,South,2166,208.98
2023-06-05,PC_SOAP_PREM,South,1789,213.73
2023-06-12,PC_SOAP_PREM,South,2598,187.97
2023-06-19,PC_SOAP_PREM,South,2125,196.58
2023-06-26,PC_SOAP_PREM,South,2015,217.44
2023-07-03,PC_SOAP_PREM,South,1453,202.33
2023-07-10,PC_SOAP_PREM,South,1856,218.69
2023-07-17,PC_SOAP_PREM,South,2170,203.41
2023-07-24,PC_SOAP_PREM,South,2021,195.76
2023-07-31,PC_SOAP_PREM,South,1859,208.53
2023-08-07,PC_SOAP_PREM,South,1658,202.76
2023-08-14,PC_SOAP_PREM,South,1975,197.81
2023-08-21,PC_SOAP_PREM,South,1834,211.37
2023-08-28,PC_SOAP_PREM,South,2064,193.78
2023-09-04,PC_SOAP_PREM,South,2290,200.39
2023-09-11,PC_SOAP_PREM,South,1910,220.15
2023-09-18,PC_SOAP_PREM,South,1967,201.26
2023-09-25,PC_SOAP_PREM,South,2176,199.54
2023-10-02,PC_SOAP_PREM,South,1918,209.44
2023-10-09,PC_SOAP_PREM,South,1909,222.61
2023-10-16,PC_SOAP_PREM,South,2228,209.08
2023-10-23,PC_SOAP_PREM,South,2152,220.42
2023-10-30,PC_SOAP_PREM,South,2611,194.88
2023-11-06,PC_SOAP_PREM,South,1700,208.39
2023-11-13,PC_SOAP_PREM,South,1908,220.39
2023-11-20,PC_SOAP_PREM,South,2488,205.84
2023-11-27,PC_SOAP_PREM,South,1901,220.81
2023-12-04,PC_SOAP_PREM,South,1839,206.42
2023-12-11,PC_SOAP_PREM,South,2035,206.0
2023-12-18,PC_SOAP_PREM,South,1636,208.85
2023-12-25,PC_SOAP_PREM,South,1889,204.22
2024-01-01,PC_SOAP_PREM,South,1459,210.2
2024-01-08,PC_SOAP_PREM,South,1864,196.54
2024-01-15,PC_SOAP_PREM,South,1556,211.5
2024-01-22,PC_SOAP_PREM,South,1681,213.19
2024-01-29,PC_SOAP_PREM,South,1369,213.21
2024-02-05,PC_SOAP_PREM,South,1943,202.03
2024-02-12,PC_SOAP_PREM,South,1638,216.15
2024-02-19,PC_SOAP_PREM,South,2130,199.03
2024-02-26,PC_SOAP_PREM,South,1956,194.46
2024-03-04,PC_SOAP_PREM,South,1645,210.87
2024-03-11,PC_SOAP_PREM,South,2031,213.32
2024-03-18,PC_SOAP_PREM,South,1895,204.12
2024-03-25,PC_SOAP_PREM,South,1701,209.45
2024-04-01,PC_SOAP_PREM,South,1950,209.99
2024-04-08,PC_SOAP_PREM,South,2623,192.53
2024-04-15,PC_SOAP_PREM,South,2174,210.9
2024-04-22,PC_SOAP_PREM,South,2242,188.36
2024-04-29,PC_SOAP_PREM,South,1849,207.56
