date,sku,category,region,units,price,promo_flag,discount_depth,revenue
2023-12-04,PC_SOAP_REG,Personal Care,South,3762,112.45,0,0.0,423036.57
2023-12-11,PC_SOAP_REG,Personal Care,South,3561,112.56,0,0.0,400817.76
2023-12-18,PC_SOAP_REG,Personal Care,South,3766,116.51,0,0.0,438760.78
2023-12-25,PC_SOAP_REG,Personal Care,South,3609,125.9,0,0.0,454364.07
2024-01-01,PC_SOAP_REG,Personal Care,South,3453,118.37,0,0.0,408732.23
2024-01-08,PC_SOAP_REG,Personal Care,South,3263,111.3,0,0.0,363179.64
2024-01-15,PC_SOAP_REG,Personal Care,South,3637,115.63,0,0.0,420536.95
2024-01-22,PC_SOAP_REG,Personal Care,South,4128,108.04,0,0.0,445972.28
2024-01-29,PC_SOAP_REG,Personal Care,South,3252,113.41,0,0.0,368799.74
2024-02-05,PC_SOAP_REG,Personal Care,South,3178,117.16,0,0.0,372340.16
2024-02-12,PC_SOAP_REG,Personal Care,South,3200,113.66,0,0.0,363713.48
2024-02-19,PC_SOAP_REG,Personal Care,South,3686,112.92,0,0.0,416227.17
2024-02-26,PC_SOAP_REG,Personal Care,South,2373,126.42,0,0.0,299988.47
2024-03-04,PC_SOAP_REG,Personal Care,South,3344,117.92,0,0.0,394308.08
2024-03-11,PC_SOAP_REG,Personal Care,South,2189,121.65,0,0.0,266297.32
2024-03-18,PC_SOAP_REG,Personal Care,South,2693,124.16,0,0.0,334370.38
2024-03-25,PC_SOAP_REG,Personal Care,South,2857,116.64,0,0.0,333248.87
2024-04-01,PC_SOAP_REG,Personal Care,South,3105,123.65,0,0.0,383945.71
2024-04-08,PC_SOAP_REG,Personal Care,South,3989,112.59,0,0.0,449118.07
2024-04-15,PC_SOAP_REG,Personal Care,South,4217,118.3,0,0.0,498850.14
2024-04-22,PC_SOAP_REG,Personal Care,South,3572,117.62,0,0.0,420152.52
2024-04-29,PC_SOAP_REG,Personal Care,South,3928,114.09,0,0.0,448160.21
2024-05-06,PC_SOAP_REG,Personal Care,South,4887,120.02,0,0.0,586549.05
2024-05-13,PC_SOAP_REG,Personal Care,South,4047,115.32,0,0.0,466697.98
2024-05-20,PC_SOAP_REG,Personal Care,South,4071,121.18,0,0.0,493307.95
2024-05-27,PC_SOAP_REG,Personal Care,South,3923,113.12,0,0.0,443783.13
2024-06-03,PC_SOAP_REG,Personal Care,South,3919,120.53,0,0.0,472343.57
2024-06-10,PC_SOAP_REG,Personal Care,South,3724,120.48,0,0.0,448652.45
2024-06-17,PC_SOAP_REG,Personal Care,South,4000,128.42,0,0.0,513670.23
2024-06-24,PC_SOAP_REG,Personal Care,South,3948,115.78,0,0.0,457081.51
2024-07-01,PC_SOAP_REG,Personal Care,South,2805,122.48,0,0.0,343548.79
2024-07-08,PC_SOAP_REG,Personal Care,South,3427,115.23,0,0.0,394880.16
2024-07-15,PC_SOAP_REG,Personal Care,South,3583,115.93,0,0.0,415372.3
2024-07-22,PC_SOAP_REG,Personal Care,South,3538,117.6,0,0.0,416054.62
2024-07-29,PC_SOAP_REG,Personal Care,South,3628,118.88,0,0.0,431302.58
2024-08-05,PC_SOAP_REG,Personal Care,South,3569,114.74,0,0.0,409521.62
2024-08-12,PC_SOAP_REG,Personal Care,South,2976,120.3,0,0.0,358007.02
2024-08-19,PC_SOAP_REG,Personal Care,South,3641,118.48,0,0.0,431385.0
2024-08-26,PC_SOAP_REG,Personal Care,South,3430,117.03,0,0.0,401405.51
2024-09-02,PC_SOAP_REG,Personal Care,South,3862,114.05,0,0.0,440469.74
2024-09-09,PC_SOAP_REG,Personal Care,South,2864,123.7,0,0.0,354287.78
2024-09-16,PC_SOAP_REG,Personal Care,South,3655,118.86,0,0.0,434446.62
2024-09-23,PC_SOAP_REG,Personal Care,South,9239,75.43,1,0.35,696916.71
2024-09-30,PC_SOAP_REG,Personal Care,South,8083,79.08,1,0.35,639204.75
2024-10-07,PC_SOAP_REG,Personal Care,South,11583,76.58,1,0.35,887037.15
2024-10-14,PC_SOAP_REG,Personal Care,South,4671,117.6,0,0.0,549302.0
2024-10-21,PC_SOAP_REG,Personal Care,South,5438,111.44,0,0.0,606015.26
2024-10-28,PC_SOAP_REG,Personal Care,South,4612,114.63,0,0.0,528695.2
2024-11-04,PC_SOAP_REG,Personal Care,South,4693,118.54,0,0.0,556310.35
2024-11-11,PC_SOAP_REG,Personal Care,South,5856,117.02,0,0.0,685251.09
2024-11-18,PC_SOAP_REG,Personal Care,South,4387,117.15,0,0.0,513953.09
2024-11-25,PC_SOAP_REG,Personal Care,South,4626,120.93,0,0.0,559419.92
2024-12-02,PC_SOAP_REG,Personal Care,South,4035,121.51,0,0.0,490301.92
2024-12-09,PC_SOAP_REG,Personal Care,South,4517,111.08,0,0.0,501730.6
2024-12-16,PC_SOAP_REG,Personal Care,South,2971,122.58,0,0.0,364177.84
2024-12-23,PC_SOAP_REG,Personal Care,South,4604,115.83,0,0.0,533258.41
2023-01-02,PC_SOAP_REG,Personal Care,West,3725,125.25,0,0.0,466562.68
2023-01-09,PC_SOAP_REG,Personal Care,West,3231,118.16,0,0.0,381789.7
2023-01-16,PC_SOAP_REG,Personal Care,West,3255,115.63,0,0.0,376363.58
2023-01-23,PC_SOAP_REG,Personal Care,West,3876,116.85,0,0.0,452906.88
2023-01-30,PC_SOAP_REG,Personal Care,West,3668,117.6,0,0.0,431370.9
2023-02-06,PC_SOAP_REG,Personal Care,West,3140,124.49,0,0.0,390885.63
2023-02-13,PC_SOAP_REG,Personal Care,West,3304,121.24,0,0.0,400572.46
2023-02-20,PC_SOAP_REG,Personal Care,West,2852,120.07,0,0.0,342443.13
2023-02-27,PC_SOAP_REG,Personal Care,West,3214,124.82,0,0.0,401179.61
2023-03-06,PC_SOAP_REG,Personal Care,West,3512,128.42,0,0.0,451003.05
2023-03-13,PC_SOAP_REG,Personal Care,West,2994,123.26,0,0.0,369042.97
2023-03-20,PC_SOAP_REG,Personal Care,West,4062,120.58,0,0.0,489778.13
2023-03-27,PC_SOAP_REG,Personal Care,West,3233,123.2,0,0.0,398305.65
2023-04-03,PC_SOAP_REG,Personal Care,West,4769,119.88,0,0.0,571726.66
2023-04-10,PC_SOAP_REG,Personal Care,West,4214,115.25,0,0.0,485655.15
2023-04-17,PC_SOAP_REG,Personal Care,West,3577,125.49,0,0.0,448861.29
2023-04-24,PC_SOAP_REG,Personal Care,West,3065,123.81,0,0.0,379471.38
2023-05-01,PC_SOAP_REG,Personal Care,West,4498,122.71,0,0.0,551964.28
2023-05-08,PC_SOAP_REG,Personal Care,West,4266,123.03,0,0.0,524858.35
2023-05-15,PC_SOAP_REG,Personal Care,West,3498,131.12,0,0.0,458666.27
2023-05-22,PC_SOAP_REG,Personal Care,West,2941,121.68,0,0.0,357850.98
2023-05-29,PC_SOAP_REG,Personal Care,West,2919,126.43,0,0.0,369059.97
2023-06-05,PC_SOAP_REG,Personal Care,West,3913,117.95,0,0.0,461544.72
2023-06-12,PC_SOAP_REG,Personal Care,West,2685,135.82,0,0.0,364669.36
2023-06-19,PC_SOAP_REG,Personal Care,West,4249,121.82,0,0.0,517630.01
2023-06-26,PC_SOAP_REG,Personal Care,West,4457,123.5,0,0.0,550441.26
2023-07-03,PC_SOAP_REG,Personal Care,West,3056,132.43,0,0.0,404716.78
2023-07-10,PC_SOAP_REG,Personal Care,West,3489,123.18,0,0.0,429783.08
2023-07-17,PC_SOAP_REG,Personal Care,West,3401,128.64,0,0.0,437494.75
2023-07-24,PC_SOAP_REG,Personal Care,West,3137,129.35,0,0.0,405780.04
2023-07-31,PC_SOAP_REG,Personal Care,West,3477,121.45,0,0.0,422280.07
2023-08-07,PC_SOAP_REG,Personal Care,West,3188,124.65,0,0.0,397396.78
2023-08-14,PC_SOAP_REG,Personal Care,West,3294,126.81,0,0.0,417710.02
2023-08-21,PC_SOAP_REG,Personal Care,West,3099,123.91,0,0.0,383994.07
2023-08-28,PC_SOAP_REG,Personal Care,West,4019,118.81,0,0.0,477481.33
2023-09-04,PC_SOAP_REG,Personal Care,West,3791,126.57,0,0.0,479830.8
2023-09-11,PC_SOAP_REG,Personal Care,West,10172,77.82,1,0.35,791617.09
2023-09-18,PC_SOAP_REG,Personal Care,West,9749,81.2,1,0.35,791641.2
2023-09-25,PC_SOAP_REG,Personal Care,West,10015,76.69,1,0.35,768079.01
2023-10-02,PC_SOAP_REG,Personal Care,West,5149,122.45,0,0.0,630487.48
2023-10-09,PC_SOAP_REG,Personal Care,West,4156,127.05,0,0.0,528030.08
2023-10-16,PC_SOAP_REG,Personal Care,West,5456,116.92,0,0.0,637889.13
2023-10-23,PC_SOAP_REG,Personal Care,West,5535,123.44,0,0.0,683225.82
2023-10-30,PC_SOAP_REG,Personal Care,West,4875,126.83,0,0.0,618294.89
2023-11-06,PC_SOAP_REG,Personal Care,West,5037,114.01,0,0.0,574290.09
2023-11-13,PC_SOAP_REG,Personal Care,West,5497,121.01,0,0.0,665194.61
2023-11-20,PC_SOAP_REG,Personal Care,West,4948,117.58,0,0.0,581772.57
2023-11-27,PC_SOAP_REG,Personal Care,West,5503,115.7,0,0.0,636694.4
2023-12-04,PC_SOAP_REG,Personal Care,West,3216,119.21,0,0.0,383375.1
2023-12-11,PC_SOAP_REG,Personal Care,West,3567,119.41,0,0.0,425937.79
2023-12-18,PC_SOAP_REG,Personal Care,West,3217,126.08,0,0.0,405599.43
2023-12-25,PC_SOAP_REG,Personal Care,West,3927,121.47,0,0.0,477022.59
2024-01-01,PC_SOAP_REG,Personal Care,West,3334,120.74,0,0.0,402538.31
2024-01-08,PC_SOAP_REG,Personal Care,West,3542,118.01,0,0.0,417981.29
2024-01-15,PC_SOAP_REG,Personal Care,West,3345,123.05,0,0.0,411601.78
2024-01-22,PC_SOAP_REG,Personal Care,West,3077,129.34,0,0.0,397989.18
2024-01-29,PC_SOAP_REG,Personal Care,West,4091,120.93,0,0.0,494736.58
2024-02-05,PC_SOAP_REG,Personal Care,West,3017,125.8,0,0.0,379533.77
2024-02-12,PC_SOAP_REG,Personal Care,West,3153,124.49,0,0.0,392529.02
2024-02-19,PC_SOAP_REG,Personal Care,West,3113,132.91,0,0.0,413735.18
2024-02-26,PC_SOAP_REG,Personal Care,West,3705,124.38,0,0.0,460832.42
2024-03-04,PC_SOAP_REG,Personal Care,West,3225,128.62,0,0.0,414794.94
2024-03-11,PC_SOAP_REG,Personal Care,West,2667,132.9,0,0.0,354451.68
2024-03-18,PC_SOAP_REG,Personal Care,West,2655,121.91,0,0.0,323661.62
2024-03-25,PC_SOAP_REG,Personal Care,West,2385,129.6,0,0.0,309087.83
2024-04-01,PC_SOAP_REG,Personal Care,West,2493,134.66,0,0.0,335697.11
2024-04-08,PC_SOAP_REG,Personal Care,West,4473,123.67,0,0.0,553154.99
2024-04-15,PC_SOAP_REG,Personal Care,West,4240,120.11,0,0.0,509257.94
2024-04-22,PC_SOAP_REG,Personal Care,West,3777,134.19,0,0.0,506850.57
2024-04-29,PC_SOAP_REG,Personal Care,West,4405,121.19,0,0.0,533826.92
2024-05-06,PC_SOAP_REG,Personal Care,West,3631,130.97,0,0.0,475566.4
2024-05-13,PC_SOAP_REG,Personal Care,West,3647,126.33,0,0.0,460715.25
2024-05-20,PC_SOAP_REG,Personal Care,West,4206,129.56,0,0.0,544913.37
2024-05-27,PC_SOAP_REG,Personal Care,West,3932,122.07,0,0.0,479962.68
2024-06-03,PC_SOAP_REG,Personal Care,West,3893,115.08,0,0.0,448011.53
2024-06-10,PC_SOAP_REG,Personal Care,West,4101,130.62,0,0.0,535688.53
2024-06-17,PC_SOAP_REG,Personal Care,West,3498,128.72,0,0.0,450265.43
2024-06-24,PC_SOAP_REG,Personal Care,West,4714,118.18,0,0.0,557082.36
2024-07-01,PC_SOAP_REG,Personal Care,West,3591,122.45,0,0.0,439729.49
2024-07-08,PC_SOAP_REG,Personal Care,West,3551,128.31,0,0.0,455614.54
2024-07-15,PC_SOAP_REG,Personal Care,West,4366,119.77,0,0.0,522937.59
2024-07-22,PC_SOAP_REG,Personal Care,West,3164,129.96,0,0.0,411184.92
2024-07-29,PC_SOAP_REG,Personal Care,West,4449,119.4,0,0.0,531215.92
2024-08-05,PC_SOAP_REG,Personal Care,West,3278,126.3,0,0.0,413999.24
2024-08-12,PC_SOAP_REG,Personal Care,West,4442,118.16,0,0.0,524865.11
2024-08-19,PC_SOAP_REG,Personal Care,West,3213,126.5,0,0.0,406449.84
2024-08-26,PC_SOAP_REG,Personal Care,West,3450,120.53,0,0.0,415816.2
2024-09-02,PC_SOAP_REG,Personal Care,West,3907,120.64,0,0.0,471321.97
2024-09-09,PC_SOAP_REG,Personal Care,West,4420,125.01,0,0.0,552563.25
2024-09-16,PC_SOAP_REG,Personal Care,West,4875,123.06,0,0.0,599926.83
2024-09-23,PC_SOAP_REG,Personal Care,West,9134,76.56,1,0.35,699315.96
2024-09-30,PC_SOAP_REG,Personal Care,West,9064,80.56,1,0.35,730162.6
2024-10-07,PC_SOAP_REG,Personal Care,West,13640,82.38,1,0.35,1123622.11
2024-10-14,PC_SOAP_REG,Personal Care,West,4630,122.07,0,0.0,565186.57
2024-10-21,PC_SOAP_REG,Personal Care,West,4887,132.19,0,0.0,646011.27
2024-10-28,PC_SOAP_REG,Personal Care,West,4569,121.49,0,0.0,555097.63
2024-11-04,PC_SOAP_REG,Personal Care,West,4123,123.16,0,0.0,507774.4
2024-11-11,PC_SOAP_REG,Personal Care,West,4061,129.41,0,0.0,525526.67
2024-11-18,PC_SOAP_REG,Personal Care,West,5705,123.48,0,0.0,704463.53
2024-11-25,PC_SOAP_REG,Personal Care,West,5358,118.21,0,0.0,633356.68
2024-12-02,PC_SOAP_REG,Personal Care,West,4608,116.71,0,0.0,537782.55
2024-12-09,PC_SOAP_REG,Personal Care,West,3890,122.98,0,0.0,478395.67
2024-12-16,PC_SOAP_REG,Personal Care,West,3999,131.11,0,0.0,524310.25
2024-12-23,PC_SOAP_REG,Personal Care,West,4338,117.96,0,0.0,511722.35
2023-01-02,PC_SOAP_REG,Personal Care,East,2489,121.01,0,0.0,301201.91
2023-01-09,PC_SOAP_REG,Personal Care,East,2952,111.08,0,0.0,327902.99
2023-01-16,PC_SOAP_REG,Personal Care,East,2600,112.95,0,0.0,293665.35
2023-01-23,PC_SOAP_REG,Personal Care,East,2663,117.69,0,0.0,313419.8
2023-01-30,PC_SOAP_REG,Personal Care,East,2642,113.25,0,0.0,299219.14
2023-02-06,PC_SOAP_REG,Personal Care,East,2448,119.68,0,0.0,292987.36
2023-02-13,PC_SOAP_REG,Personal Care,East,2840,115.12,0,0.0,326928.84
2023-02-20,PC_SOAP_REG,Personal Care,East,2657,111.11,0,0.0,295231.77
2023-02-27,PC_SOAP_REG,Personal Care,East,2317,124.65,0,0.0,288812.47
2023-03-06,PC_SOAP_REG,Personal Care,East,2637,116.34,0,0.0,306789.23
2023-03-13,PC_SOAP_REG,Personal Care,East,2011,124.67,0,0.0,250713.05
2023-03-20,PC_SOAP_REG,Personal Care,East,2607,121.6,0,0.0,317021.2
2023-03-27,PC_SOAP_REG,Personal Care,East,3064,106.5,0,0.0,326320.35
2023-04-03,PC_SOAP_REG,Personal Care,East,2835,112.71,0,0.0,319541.91
2023-04-10,PC_SOAP_REG,Personal Care,East,2721,117.29,0,0.0,319150.92
2023-04-17,PC_SOAP_REG,Personal Care,East,2803,123.45,0,0.0,346024.97
2023-04-24,PC_SOAP_REG,Personal Care,East,2854,118.12,0,0.0,337119.12
2023-05-01,PC_SOAP_REG,Personal Care,East,2972,117.57,0,0.0,349415.91
2023-05-08,PC_SOAP_REG,Personal Care,East,2788,122.9,0,0.0,342639.15
2023-05-15,PC_SOAP_REG,Personal Care,East,3172,117.46,0,0.0,372584.68
2023-05-22,PC_SOAP_REG,Personal Care,East,2363,110.71,0,0.0,261615.16
2023-05-29,PC_SOAP_REG,Personal Care,East,2005,118.98,0,0.0,238562.27
2023-06-05,PC_SOAP_REG,Personal Care,East,2655,113.77,0,0.0,302061.94
2023-06-12,PC_SOAP_REG,Personal Care,East,2523,110.64,0,0.0,279145.72
2023-06-19,PC_SOAP_REG,Personal Care,East,2748,117.25,0,0.0,322192.82
2023-06-26,PC_SOAP_REG,Personal Care,East,3347,117.3,0,0.0,392587.28
2023-07-03,PC_SOAP_REG,Personal Care,East,3276,113.89,0,0.0,373089.53
2023-07-10,PC_SOAP_REG,Personal Care,East,2445,125.85,0,0.0,307710.3
2023-07-17,PC_SOAP_REG,Personal Care,East,2420,121.48,0,0.0,293989.8
2023-07-24,PC_SOAP_REG,Personal Care,East,3124,115.7,0,0.0,361444.21
2023-07-31,PC_SOAP_REG,Personal Care,East,2805,116.34,0,0.0,326328.11
2023-08-07,PC_SOAP_REG,Personal Care,East,3122,113.76,0,0.0,355156.81
2023-08-14,PC_SOAP_REG,Personal Care,East,2862,115.38,0,0.0,330217.28
2023-08-21,PC_SOAP_REG,Personal Care,East,2709,117.48,0,0.0,318260.48
2023-08-28,PC_SOAP_REG,Personal Care,East,2250,123.84,0,0.0,278635.46
2023-09-04,PC_SOAP_REG,Personal Care,East,2799,120.64,0,0.0,337676.42
2023-09-11,PC_SOAP_REG,Personal Care,East,7612,82.71,1,0.35,629614.56
2023-09-18,PC_SOAP_REG,Personal Care,East,8423,75.29,1,0.35,634197.34
2023-09-25,PC_SOAP_REG,Personal Care,East,9963,70.37,1,0.35,701110.6
2023-10-02,PC_SOAP_REG,Personal Care,East,3768,107.54,0,0.0,405216.0
2023-10-09,PC_SOAP_REG,Personal Care,East,4255,118.12,0,0.0,502593.72
2023-10-16,PC_SOAP_REG,Personal Care,East,3275,120.06,0,0.0,393201.32
2023-10-23,PC_SOAP_REG,Personal Care,East,4518,109.94,0,0.0,496704.37
2023-10-30,PC_SOAP_REG,Personal Care,East,3744,116.25,0,0.0,435247.35
2023-11-06,PC_SOAP_REG,Personal Care,East,3640,121.17,0,0.0,441051.25
2023-11-13,PC_SOAP_REG,Personal Care,East,3922,114.48,0,0.0,448987.01
2023-11-20,PC_SOAP_REG,Personal Care,East,3867,116.27,0,0.0,449608.41
2023-11-27,PC_SOAP_REG,Personal Care,East,3326,122.33,0,0.0,406882.85
2023-12-04,PC_SOAP_REG,Personal Care,East,2817,109.01,0,0.0,307067.52
2023-12-11,PC_SOAP_REG,Personal Care,East,3605,122.77,0,0.0,442585.74
2023-12-18,PC_SOAP_REG,Personal Care,East,3289,117.55,0,0.0,386607.81
2023-12-25,PC_SOAP_REG,Personal Care,East,3181,114.15,0,0.0,363124.68
2024-01-01,PC_SOAP_REG,Personal Care,East,2341,113.66,0,0.0,266072.97
2024-01-08,PC_SOAP_REG,Personal Care,East,2705,120.99,0,0.0,327278.71
2024-01-15,PC_SOAP_REG,Personal Care,East,2689,113.47,0,0.0,305129.24
2024-01-22,PC_SOAP_REG,Personal Care,East,2942,113.06,0,0.0,332629.96
2024-01-29,PC_SOAP_REG,Personal Care,East,2580,112.99,0,0.0,291505.77
2024-02-05,PC_SOAP_REG,Personal Care,East,2970,113.28,0,0.0,336443.58
2024-02-12,PC_SOAP_REG,Personal Care,East,2223,124.03,0,0.0,275724.06
2024-02-19,PC_SOAP_REG,Personal Care,East,3153,106.51,0,0.0,335811.81
2024-02-26,PC_SOAP_REG,Personal Care,East,2935,112.11,0,0.0,329047.74
2024-03-04,PC_SOAP_REG,Personal Care,East,3115,111.88,0,0.0,348516.14
2024-03-11,PC_SOAP_REG,Personal Care,East,1771,116.91,0,0.0,207044.71
2024-03-18,PC_SOAP_REG,Personal Care,East,2287,106.82,0,0.0,244304.6
2024-03-25,PC_SOAP_REG,Personal Care,East,2080,114.8,0,0.0,238775.18
2024-04-01,PC_SOAP_REG,Personal Care,East,2466,113.14,0,0.0,278995.06
2024-04-08,PC_SOAP_REG,Personal Care,East,2702,119.35,0,0.0,322493.84
2024-04-15,PC_SOAP_REG,Personal Care,East,3727,118.15,0,0.0,440358.59
2024-04-22,PC_SOAP_REG,Personal Care,East,2787,120.9,0,0.0,336953.72
2024-04-29,PC_SOAP_REG,Personal Care,East,4233,107.71,0,0.0,455941.64
2024-05-06,PC_SOAP_REG,Personal Care,East,3502,117.89,0,0.0,412862.03
2024-05-13,PC_SOAP_REG,Personal Care,East,3252,112.1,0,0.0,364535.74
2024-05-20,PC_SOAP_REG,Personal Care,East,3392,115.69,0,0.0,392417.44
2024-05-27,PC_SOAP_REG,Personal Care,East,3704,120.89,0,0.0,447785.7
2024-06-03,PC_SOAP_REG,Personal Care,East,3401,124.14,0,0.0,422196.34
2024-06-10,PC_SOAP_REG,Personal Care,East,3438,111.64,0,0.0,383811.92
2024-06-17,PC_SOAP_REG,Personal Care,East,2700,124.61,0,0.0,336453.6
2024-06-24,PC_SOAP_REG,Personal Care,East,2886,120.37,0,0.0,347378.25
2024-07-01,PC_SOAP_REG,Personal Care,East,2892,117.09,0,0.0,338626.38
2024-07-08,PC_SOAP_REG,Personal Care,East,3070,110.91,0,0.0,340506.18
2024-07-15,PC_SOAP_REG,Personal Care,East,2925,115.8,0,0.0,338701.7
2024-07-22,PC_SOAP_REG,Personal Care,East,2422,122.18,0,0.0,295908.4
2024-07-29,PC_SOAP_REG,Personal Care,East,2747,118.17,0,0.0,324618.52
2024-08-05,PC_SOAP_REG,Personal Care,East,2707,120.38,0,0.0,325861.05
2024-08-12,PC_SOAP_REG,Personal Care,East,2726,116.47,0,0.0,317486.18
2024-08-19,PC_SOAP_REG,Personal Care,East,3160,115.52,0,0.0,365055.56
2024-08-26,PC_SOAP_REG,Personal Care,East,2756,114.04,0,0.0,314297.87
2024-09-02,PC_SOAP_REG,Personal Care,East,3458,119.37,0,0.0,412793.05
2024-09-09,PC_SOAP_REG,Personal Care,East,2618,118.91,0,0.0,311315.29
2024-09-16,PC_SOAP_REG,Personal Care,East,2989,115.42,0,0.0,344991.33
2024-09-23,PC_SOAP_REG,Personal Care,East,6317,79.26,1,0.35,500708.8
2024-09-30,PC_SOAP_REG,Personal Care,East,9978,70.22,1,0.35,700672.59
2024-10-07,PC_SOAP_REG,Personal Care,East,9633,78.66,1,0.35,757779.53
2024-10-14,PC_SOAP_REG,Personal Care,East,3644,118.5,0,0.0,431816.63
2024-10-21,PC_SOAP_REG,Personal Care,East,3706,114.97,0,0.0,426093.75
2024-10-28,PC_SOAP_REG,Personal Care,East,3447,119.39,0,0.0,411539.4
2024-11-04,PC_SOAP_REG,Personal Care,East,4474,112.92,0,0.0,505215.74
2024-11-11,PC_SOAP_REG,Personal Care,East,3794,117.97,0,0.0,447566.97
2024-11-18,PC_SOAP_REG,Personal Care,East,4424,109.09,0,0.0,482619.89
2024-11-25,PC_SOAP_REG,Personal Care,East,3768,117.03,0,0.0,440979.87
2024-12-02,PC_SOAP_REG,Personal Care,East,2968,109.94,0,0.0,326314.96
2024-12-09,PC_SOAP_REG,Personal Care,East,3081,125.47,0,0.0,386585.99
2024-12-16,PC_SOAP_REG,Personal Care,East,3140,113.71,0,0.0,357037.96
2024-12-23,PC_SOAP_REG,Personal Care,East,2491,129.77,0,0.0,323248.42
2023-01-02,PC_SOAP_REG,Personal Care,Central,2818,116.07,0,0.0,327086.79
2023-01-09,PC_SOAP_REG,Personal Care,Central,2192,134.16,0,0.0,294071.91
2023-01-16,PC_SOAP_REG,Personal Care,Central,2588,119.28,0,0.0,308685.0
2023-01-23,PC_SOAP_REG,Personal Care,Central,3006,118.65,0,0.0,356650.99
2023-01-30,PC_SOAP_REG,Personal Care,Central,2977,113.91,0,0.0,339123.43
2023-02-06,PC_SOAP_REG,Personal Care,Central,2708,119.77,0,0.0,324338.28
2023-02-13,PC_SOAP_REG,Personal Care,Central,3053,115.81,0,0.0,353553.56
2023-02-20,PC_SOAP_REG,Personal Care,Central,2549,115.73,0,0.0,295001.06
2023-02-27,PC_SOAP_REG,Personal Care,Central,2803,114.72,0,0.0,321561.51
2023-03-06,PC_SOAP_REG,Personal Care,Central,3216,112.72,0,0.0,362521.35
2023-03-13,PC_SOAP_REG,Personal Care,Central,3273,122.61,0,0.0,401311.99
2023-03-20,PC_SOAP_REG,Personal Care,Central,2988,114.21,0,0.0,341267.84
2023-03-27,PC_SOAP_REG,Personal Care,Central,3149,117.54,0,0.0,370139.13
2023-04-03,PC_SOAP_REG,Personal Care,Central,3152,125.76,0,0.0,396392.6
2023-04-10,PC_SOAP_REG,Personal Care,Central,3844,113.61,0,0.0,436716.2
2023-04-17,PC_SOAP_REG,Personal Care,Central,3715,113.86,0,0.0,423001.81
2023-04-24,PC_SOAP_REG,Personal Care,Central,4006,116.92,0,0.0,468394.38
2023-05-01,PC_SOAP_REG,Personal Care,Central,3685,115.36,0,0.0,425100.39
2023-05-08,PC_SOAP_REG,Personal Care,Central,3086,122.5,0,0.0,378023.91
2023-05-15,PC_SOAP_REG,Personal Care,Central,3363,120.16,0,0.0,404114.4
2023-05-22,PC_SOAP_REG,Personal Care,Central,2881,122.49,0,0.0,352893.08
2023-05-29,PC_SOAP_REG,Personal Care,Central,2620,117.28,0,0.0,307269.0
2023-06-05,PC_SOAP_REG,Personal Care,Central,2606,115.93,0,0.0,302108.46
2023-06-12,PC_SOAP_REG,Personal Care,Central,2688,129.01,0,0.0,346783.2
2023-06-19,PC_SOAP_REG,Personal Care,Central,3575,121.01,0,0.0,432623.64
2023-06-26,PC_SOAP_REG,Personal Care,Central,3433,114.89,0,0.0,394431.33
2023-07-03,PC_SOAP_REG,Personal Care,Central,3342,122.78,0,0.0,410332.05
2023-07-10,PC_SOAP_REG,Personal Care,Central,2820,126.67,0,0.0,357216.66
2023-07-17,PC_SOAP_REG,Personal Care,Central,3777,114.55,0,0.0,432649.73
2023-07-24,PC_SOAP_REG,Personal Care,Central,3056,122.08,0,0.0,373083.09
2023-07-31,PC_SOAP_REG,Personal Care,Central,2684,126.14,0,0.0,338568.87
2023-08-07,PC_SOAP_REG,Personal Care,Central,3213,118.3,0,0.0,380089.79
2023-08-14,PC_SOAP_REG,Personal Care,Central,2085,130.59,0,0.0,272275.68
2023-08-21,PC_SOAP_REG,Personal Care,Central,3341,114.2,0,0.0,381536.25
2023-08-28,PC_SOAP_REG,Personal Care,Central,3824,106.61,0,0.0,407679.72
2023-09-04,PC_SOAP_REG,Personal Care,Central,2828,118.7,0,0.0,335697.14
2023-09-11,PC_SOAP_REG,Personal Care,Central,7566,79.73,1,0.35,603206.29
2023-09-18,PC_SOAP_REG,Personal Care,Central,6765,79.84,1,0.35,540108.85
2023-09-25,PC_SOAP_REG,Personal Care,Central,7654,81.17,1,0.35,621259.53
2023-10-02,PC_SOAP_REG,Personal Care,Central,4160,114.35,0,0.0,475710.31
2023-10-09,PC_SOAP_REG,Personal Care,Central,3588,122.02,0,0.0,437795.21
2023-10-16,PC_SOAP_REG,Personal Care,Central,3713,123.53,0,0.0,458673.82
2023-10-23,PC_SOAP_REG,Personal Care,Central,3542,114.64,0,0.0,406053.84
2023-10-30,PC_SOAP_REG,Personal Care,Central,3705,117.32,0,0.0,434654.59
2023-11-06,PC_SOAP_REG,Personal Care,Central,3195,119.35,0,0.0,381307.32
2023-11-13,PC_SOAP_REG,Personal Care,Central,4852,107.75,0,0.0,522813.12
2023-11-20,PC_SOAP_REG,Personal Care,Central,4405,116.55,0,0.0,513381.56
2023-11-27,PC_SOAP_REG,Personal Care,Central,3521,124.4,0,0.0,438022.86
2023-12-04,PC_SOAP_REG,Personal Care,Central,2934,118.81,0,0.0,348582.73
2023-12-11,PC_SOAP_REG,Personal Care,Central,2700,125.74,0,0.0,339498.02
2023-12-18,PC_SOAP_REG,Personal Care,Central,3180,118.25,0,0.0,376040.85
2023-12-25,PC_SOAP_REG,Personal Care,Central,3580,117.91,0,0.0,422115.0
